error	steps
16034318698.0	615.0
16034318698.0	616.0
16034318698.0	617.0
16034318698.0	618.0
16032873518.0	619.0
16032873518.0	620.0
16032873518.0	621.0
16032873518.0	622.0
16032873518.0	623.0
16032873518.0	624.0
16032873518.0	625.0
16032873518.0	626.0
16032873518.0	627.0
16032873518.0	628.0
16032873518.0	629.0
16032873518.0	630.0
16032873518.0	631.0
16032873518.0	632.0
16028598770.0	633.0
16028598770.0	634.0
16028598770.0	635.0
16028598770.0	636.0
16028598770.0	637.0
16028598770.0	638.0
16028598770.0	639.0
16028598770.0	640.0
16028598770.0	641.0
16028598770.0	642.0
16028598770.0	643.0
16028598770.0	644.0
16028598770.0	645.0
16028598770.0	646.0
16028598770.0	647.0
16028598770.0	648.0
16028598770.0	649.0
16028598770.0	650.0
16028598770.0	651.0
16028598770.0	652.0
16028598770.0	653.0
16028598770.0	654.0
16028598770.0	655.0
16028598770.0	656.0
16017741843.0	657.0
16017741843.0	658.0
16017741843.0	659.0
16017741843.0	660.0
16017741843.0	661.0
16017741843.0	662.0
16017741843.0	663.0
16017741843.0	664.0
16017741843.0	665.0
16017741843.0	666.0
16017741843.0	667.0
16017741843.0	668.0
16017741843.0	669.0
16017741843.0	670.0
16017741843.0	671.0
16017741843.0	672.0
16017741843.0	673.0
16017741843.0	674.0
16017741843.0	675.0
16017741843.0	676.0
16017741843.0	677.0
16017741843.0	678.0
16017741843.0	679.0
16017741843.0	680.0
16017741843.0	681.0
16017741843.0	682.0
16017741843.0	683.0
16017741843.0	684.0
16017741843.0	685.0
16017741843.0	686.0
16017741843.0	687.0
16017741843.0	688.0
16017741843.0	689.0
16017741843.0	690.0
16017741843.0	691.0
16017741843.0	692.0
16017741843.0	693.0
16017741843.0	694.0
16017741843.0	695.0
16017741843.0	696.0
16017741843.0	697.0
16017741843.0	698.0
16017741843.0	699.0
16017741843.0	700.0
16017741843.0	701.0
16017741843.0	702.0
16017741843.0	703.0
16017741843.0	704.0
16017741843.0	705.0
16017741843.0	706.0
16017741843.0	707.0
16017741843.0	708.0
16017741843.0	709.0
16017741843.0	710.0
16017741843.0	711.0
16017741843.0	712.0
