error	steps
232245673.0	305.0
232245673.0	306.0
232245673.0	307.0
232245673.0	308.0
232245673.0	309.0
232245673.0	310.0
232245673.0	311.0
232245673.0	312.0
232245673.0	313.0
232245673.0	314.0
232245673.0	315.0
232245673.0	316.0
232245673.0	317.0
232245673.0	318.0
232245673.0	319.0
232245673.0	320.0
232245673.0	321.0
232245673.0	322.0
232245673.0	323.0
232245673.0	324.0
232245673.0	325.0
232245673.0	326.0
232245673.0	327.0
232245673.0	328.0
232245673.0	329.0
232245673.0	330.0
232245673.0	331.0
232245673.0	332.0
232245673.0	333.0
232245673.0	334.0
232245673.0	335.0
232245673.0	336.0
232245673.0	337.0
232245673.0	338.0
232245673.0	339.0
232245673.0	340.0
232245673.0	341.0
232245673.0	342.0
232245673.0	343.0
232245673.0	344.0
232245673.0	345.0
232245673.0	346.0
232245673.0	347.0
232245673.0	348.0
232245673.0	349.0
232245673.0	350.0
232245673.0	351.0
232245673.0	352.0
232245673.0	353.0
232245673.0	354.0
232245673.0	355.0
232245673.0	356.0
232245673.0	357.0
232245673.0	358.0
232245673.0	359.0
232245673.0	360.0
232245673.0	361.0
232245673.0	362.0
232245673.0	363.0
232245673.0	364.0
232245673.0	365.0
232245673.0	366.0
232245673.0	367.0
232245673.0	368.0
232245673.0	369.0
232245673.0	370.0
232245673.0	371.0
232245673.0	372.0
232245673.0	373.0
232245673.0	374.0
232245673.0	375.0
232245673.0	376.0
232245673.0	377.0
232245673.0	378.0
232245673.0	379.0
232245673.0	380.0
232245673.0	381.0
232245673.0	382.0
232245673.0	383.0
232245673.0	384.0
232245673.0	385.0
232245673.0	386.0
232245673.0	387.0
232245673.0	388.0
232245673.0	389.0
232245673.0	390.0
232245673.0	391.0
232245673.0	392.0
232245673.0	393.0
232245673.0	394.0
232245673.0	395.0
232245673.0	396.0
232245673.0	397.0
232245673.0	398.0
232245673.0	399.0
232245673.0	400.0
232245673.0	401.0
232245673.0	402.0
232245673.0	403.0
232245673.0	404.0
232245673.0	405.0
232245673.0	406.0
232245673.0	407.0
232245673.0	408.0
232245673.0	409.0
232245673.0	410.0
232245673.0	411.0
232245673.0	412.0
232245673.0	413.0
232245673.0	414.0
232245673.0	415.0
232245673.0	416.0
232245673.0	417.0
232245673.0	418.0
232245673.0	419.0
232245673.0	420.0
232245673.0	421.0
232245673.0	422.0
232245673.0	423.0
232245673.0	424.0
232245673.0	425.0
232245673.0	426.0
232245673.0	427.0
232245673.0	428.0
232245673.0	429.0
232245673.0	430.0
232245673.0	431.0
232245673.0	432.0
232245673.0	433.0
232245673.0	434.0
232245673.0	435.0
232245673.0	436.0
232245673.0	437.0
232245673.0	438.0
232245673.0	439.0
232245673.0	440.0
232245673.0	441.0
232245673.0	442.0
232245673.0	443.0
232245673.0	444.0
232245673.0	445.0
232245673.0	446.0
232245673.0	447.0
232245673.0	448.0
232245673.0	449.0
232245673.0	450.0
232245673.0	451.0
232245673.0	452.0
232245673.0	453.0
232245673.0	454.0
232245673.0	455.0
232245673.0	456.0
232245673.0	457.0
232245673.0	458.0
232245673.0	459.0
232245673.0	460.0
232245673.0	461.0
232245673.0	462.0
232245673.0	463.0
232245673.0	464.0
232245673.0	465.0
232245673.0	466.0
232245673.0	467.0
232245673.0	468.0
232245673.0	469.0
232245673.0	470.0
232245673.0	471.0
232245673.0	472.0
232245673.0	473.0
232245673.0	474.0
232245673.0	475.0
232245673.0	476.0
232245673.0	477.0
232245673.0	478.0
232245673.0	479.0
232245673.0	480.0
232245673.0	481.0
232245673.0	482.0
232245673.0	483.0
232245673.0	484.0
232245673.0	485.0
232245673.0	486.0
232245673.0	487.0
232245673.0	488.0
232245673.0	489.0
232245673.0	490.0
232245673.0	491.0
232245673.0	492.0
232245673.0	493.0
232245673.0	494.0
232245673.0	495.0
232245673.0	496.0
232245673.0	497.0
232245673.0	498.0
232245673.0	499.0
232245673.0	500.0
232245673.0	501.0
232245673.0	502.0
232245673.0	503.0
232245673.0	504.0
232245673.0	505.0
232245673.0	506.0
232245673.0	507.0
232245673.0	508.0
232245673.0	509.0
232245673.0	510.0
232245673.0	511.0
232245673.0	512.0
232245673.0	513.0
232245673.0	514.0
232245673.0	515.0
232245673.0	516.0
232245673.0	517.0
232245673.0	518.0
232245673.0	519.0
232245673.0	520.0
232245673.0	521.0
232245673.0	522.0
232245673.0	523.0
232245673.0	524.0
232245673.0	525.0
232245673.0	526.0
232245673.0	527.0
232245673.0	528.0
232245673.0	529.0
232245673.0	530.0
232245673.0	531.0
232245673.0	532.0
232245673.0	533.0
232245673.0	534.0
232245673.0	535.0
232245673.0	536.0
232245673.0	537.0
232245673.0	538.0
232245673.0	539.0
232245673.0	540.0
232245673.0	541.0
232245673.0	542.0
232245673.0	543.0
232245673.0	544.0
232245673.0	545.0
232245673.0	546.0
232245673.0	547.0
232245673.0	548.0
232245673.0	549.0
232245673.0	550.0
232245673.0	551.0
232245673.0	552.0
232245673.0	553.0
232245673.0	554.0
232245673.0	555.0
232245673.0	556.0
232245673.0	557.0
232245673.0	558.0
232245673.0	559.0
232245673.0	560.0
232245673.0	561.0
232245673.0	562.0
232245673.0	563.0
232245673.0	564.0
232245673.0	565.0
232245673.0	566.0
232245673.0	567.0
232245673.0	568.0
232245673.0	569.0
232245673.0	570.0
232245673.0	571.0
232245673.0	572.0
232245673.0	573.0
232245673.0	574.0
232245673.0	575.0
232245673.0	576.0
232245673.0	577.0
232245673.0	578.0
232245673.0	579.0
232245673.0	580.0
232245673.0	581.0
232245673.0	582.0
232245673.0	583.0
232245673.0	584.0
232245673.0	585.0
232245673.0	586.0
232245673.0	587.0
232245673.0	588.0
232245673.0	589.0
232245673.0	590.0
232245673.0	591.0
232245673.0	592.0
232245673.0	593.0
232245673.0	594.0
232245673.0	595.0
232245673.0	596.0
232245673.0	597.0
232245673.0	598.0
232245673.0	599.0
232245673.0	600.0
232245673.0	601.0
232245673.0	602.0
232245673.0	603.0
232245673.0	604.0
232245673.0	605.0
232245673.0	606.0
232245673.0	607.0
232245673.0	608.0
232245673.0	609.0
232245673.0	610.0
232245673.0	611.0
232245673.0	612.0
232245673.0	613.0
232245673.0	614.0
232245673.0	615.0
232245673.0	616.0
232245673.0	617.0
232245673.0	618.0
232245673.0	619.0
232245673.0	620.0
232245673.0	621.0
232245673.0	622.0
232245673.0	623.0
232245673.0	624.0
232245673.0	625.0
232245673.0	626.0
232245673.0	627.0
232245673.0	628.0
232245673.0	629.0
232245673.0	630.0
232245673.0	631.0
232245673.0	632.0
232245673.0	633.0
232245673.0	634.0
232245673.0	635.0
232245673.0	636.0
232245673.0	637.0
232245673.0	638.0
232245673.0	639.0
232245673.0	640.0
232245673.0	641.0
232245673.0	642.0
232245673.0	643.0
232245673.0	644.0
232245673.0	645.0
232245673.0	646.0
232245673.0	647.0
232245673.0	648.0
232245673.0	649.0
232245673.0	650.0
232245673.0	651.0
232245673.0	652.0
232245673.0	653.0
232245673.0	654.0
232245673.0	655.0
232245673.0	656.0
232245673.0	657.0
232245673.0	658.0
232245673.0	659.0
232245673.0	660.0
232245673.0	661.0
232245673.0	662.0
232245673.0	663.0
232245673.0	664.0
232245673.0	665.0
232245673.0	666.0
232245673.0	667.0
232245673.0	668.0
232245673.0	669.0
232245673.0	670.0
232245673.0	671.0
232245673.0	672.0
232245673.0	673.0
232245673.0	674.0
232245673.0	675.0
232245673.0	676.0
232245673.0	677.0
232245673.0	678.0
232245673.0	679.0
232245673.0	680.0
232245673.0	681.0
232245673.0	682.0
232245673.0	683.0
232245673.0	684.0
232245673.0	685.0
232245673.0	686.0
232245673.0	687.0
232245673.0	688.0
232245673.0	689.0
232245673.0	690.0
232245673.0	691.0
232245673.0	692.0
232245673.0	693.0
232245673.0	694.0
232245673.0	695.0
232245673.0	696.0
232245673.0	697.0
232245673.0	698.0
232245673.0	699.0
232245673.0	700.0
232245673.0	701.0
232245673.0	702.0
232245673.0	703.0
232245673.0	704.0
232245673.0	705.0
232245673.0	706.0
232245673.0	707.0
232245673.0	708.0
232245673.0	709.0
232245673.0	710.0
232245673.0	711.0
232245673.0	712.0
232245673.0	713.0
232245673.0	714.0
232245673.0	715.0
232245673.0	716.0
232245673.0	717.0
232245673.0	718.0
232245673.0	719.0
232245673.0	720.0
232245673.0	721.0
232245673.0	722.0
232245673.0	723.0
232245673.0	724.0
232245673.0	725.0
232245673.0	726.0
232245673.0	727.0
232245673.0	728.0
232245673.0	729.0
232245673.0	730.0
232245673.0	731.0
232245673.0	732.0
232245673.0	733.0
232245673.0	734.0
232245673.0	735.0
232245673.0	736.0
232245673.0	737.0
232245673.0	738.0
232245673.0	739.0
232245673.0	740.0
232245673.0	741.0
232245673.0	742.0
232245673.0	743.0
232245673.0	744.0
232245673.0	745.0
232245673.0	746.0
232245673.0	747.0
232245673.0	748.0
232245673.0	749.0
232245673.0	750.0
232245673.0	751.0
232245673.0	752.0
232245673.0	753.0
232245673.0	754.0
232245673.0	755.0
232245673.0	756.0
232245673.0	757.0
232245673.0	758.0
232245673.0	759.0
232245673.0	760.0
232245673.0	761.0
232245673.0	762.0
232245673.0	763.0
232245673.0	764.0
232245673.0	765.0
232245673.0	766.0
232245673.0	767.0
232245673.0	768.0
232245673.0	769.0
232245673.0	770.0
232245673.0	771.0
232245673.0	772.0
232245673.0	773.0
232245673.0	774.0
232245673.0	775.0
232245673.0	776.0
232245673.0	777.0
232245673.0	778.0
232245673.0	779.0
232245673.0	780.0
232245673.0	781.0
232245673.0	782.0
232245673.0	783.0
232245673.0	784.0
232245673.0	785.0
232245673.0	786.0
232245673.0	787.0
232245673.0	788.0
232245673.0	789.0
232245673.0	790.0
232245673.0	791.0
232245673.0	792.0
232245673.0	793.0
232245673.0	794.0
232245673.0	795.0
232245673.0	796.0
232245673.0	797.0
232245673.0	798.0
232245673.0	799.0
232245673.0	800.0
232245673.0	801.0
232245673.0	802.0
232245673.0	803.0
232245673.0	804.0
232245673.0	805.0
232245673.0	806.0
232245673.0	807.0
232245673.0	808.0
232245673.0	809.0
232245673.0	810.0
232245673.0	811.0
232245673.0	812.0
232245673.0	813.0
232245673.0	814.0
232245673.0	815.0
232245673.0	816.0
232245673.0	817.0
232245673.0	818.0
232245673.0	819.0
232245673.0	820.0
232245673.0	821.0
232245673.0	822.0
232245673.0	823.0
232245673.0	824.0
232245673.0	825.0
232245673.0	826.0
232245673.0	827.0
232245673.0	828.0
232245673.0	829.0
232245673.0	830.0
232245673.0	831.0
232245673.0	832.0
232245673.0	833.0
232245673.0	834.0
232245673.0	835.0
232245673.0	836.0
232245673.0	837.0
232245673.0	838.0
232245673.0	839.0
232245673.0	840.0
232245673.0	841.0
232245673.0	842.0
232245673.0	843.0
232245673.0	844.0
232245673.0	845.0
232245673.0	846.0
232245673.0	847.0
232245673.0	848.0
232245673.0	849.0
232245673.0	850.0
232245673.0	851.0
232245673.0	852.0
232245673.0	853.0
232245673.0	854.0
232245673.0	855.0
232245673.0	856.0
232245673.0	857.0
232245673.0	858.0
232245673.0	859.0
232245673.0	860.0
232245673.0	861.0
232245673.0	862.0
232245673.0	863.0
232245673.0	864.0
232245673.0	865.0
232245673.0	866.0
232245673.0	867.0
232245673.0	868.0
232245673.0	869.0
232245673.0	870.0
232245673.0	871.0
232245673.0	872.0
232245673.0	873.0
232245673.0	874.0
232245673.0	875.0
232245673.0	876.0
232245673.0	877.0
232245673.0	878.0
232245673.0	879.0
232245673.0	880.0
232245673.0	881.0
232245673.0	882.0
232245673.0	883.0
232245673.0	884.0
232245673.0	885.0
232245673.0	886.0
232245673.0	887.0
232245673.0	888.0
232245673.0	889.0
232245673.0	890.0
232245673.0	891.0
232245673.0	892.0
232245673.0	893.0
232245673.0	894.0
232245673.0	895.0
232245673.0	896.0
232245673.0	897.0
232245673.0	898.0
232245673.0	899.0
232245673.0	900.0
232245673.0	901.0
232245673.0	902.0
232245673.0	903.0
232245673.0	904.0
232245673.0	905.0
232245673.0	906.0
232245673.0	907.0
232245673.0	908.0
232245673.0	909.0
232245673.0	910.0
232245673.0	911.0
232245673.0	912.0
232245673.0	913.0
232245673.0	914.0
232245673.0	915.0
232245673.0	916.0
232245673.0	917.0
232245673.0	918.0
232245673.0	919.0
232245673.0	920.0
232245673.0	921.0
232245673.0	922.0
232245673.0	923.0
232245673.0	924.0
232245673.0	925.0
232245673.0	926.0
232245673.0	927.0
232245673.0	928.0
232245673.0	929.0
232245673.0	930.0
232245673.0	931.0
232245673.0	932.0
232245673.0	933.0
232245673.0	934.0
232245673.0	935.0
232245673.0	936.0
232245673.0	937.0
232245673.0	938.0
232245673.0	939.0
232245673.0	940.0
232245673.0	941.0
232245673.0	942.0
232245673.0	943.0
232245673.0	944.0
232245673.0	945.0
232245673.0	946.0
232245673.0	947.0
232245673.0	948.0
232245673.0	949.0
232245673.0	950.0
232245673.0	951.0
232245673.0	952.0
232245673.0	953.0
232245673.0	954.0
232245673.0	955.0
232245673.0	956.0
232245673.0	957.0
232245673.0	958.0
232245673.0	959.0
232245673.0	960.0
232245673.0	961.0
232245673.0	962.0
232245673.0	963.0
232245673.0	964.0
232245673.0	965.0
232245673.0	966.0
232245673.0	967.0
232245673.0	968.0
232245673.0	969.0
232245673.0	970.0
232245673.0	971.0
232245673.0	972.0
232245673.0	973.0
232245673.0	974.0
232245673.0	975.0
232245673.0	976.0
232245673.0	977.0
232245673.0	978.0
232245673.0	979.0
232245673.0	980.0
232245673.0	981.0
232245673.0	982.0
232245673.0	983.0
232245673.0	984.0
232245673.0	985.0
232245673.0	986.0
232245673.0	987.0
232245673.0	988.0
232245673.0	989.0
232245673.0	990.0
232245673.0	991.0
232245673.0	992.0
232245673.0	993.0
232245673.0	994.0
232245673.0	995.0
232245673.0	996.0
232245673.0	997.0
232245673.0	998.0
232245673.0	999.0
232245673.0	1000.0
232245673.0	1001.0
232245673.0	1002.0
232245673.0	1003.0
232245673.0	1004.0
232245673.0	1005.0
232245673.0	1006.0
232245673.0	1007.0
232245673.0	1008.0
232245673.0	1009.0
232245673.0	1010.0
232245673.0	1011.0
232245673.0	1012.0
232245673.0	1013.0
232245673.0	1014.0
232245673.0	1015.0
232245673.0	1016.0
232245673.0	1017.0
232245673.0	1018.0
232245673.0	1019.0
232245673.0	1020.0
232245673.0	1021.0
232245673.0	1022.0
232245673.0	1023.0
232245673.0	1024.0
232245673.0	1025.0
232245673.0	1026.0
232245673.0	1027.0
232245673.0	1028.0
232245673.0	1029.0
232245673.0	1030.0
232245673.0	1031.0
232245673.0	1032.0
232245673.0	1033.0
232245673.0	1034.0
232245673.0	1035.0
232245673.0	1036.0
232245673.0	1037.0
232245673.0	1038.0
232245673.0	1039.0
232245673.0	1040.0
232245673.0	1041.0
232245673.0	1042.0
232245673.0	1043.0
232245673.0	1044.0
232245673.0	1045.0
232245673.0	1046.0
232245673.0	1047.0
232245673.0	1048.0
232245673.0	1049.0
232245673.0	1050.0
232245673.0	1051.0
232245673.0	1052.0
232245673.0	1053.0
232245673.0	1054.0
232245673.0	1055.0
232245673.0	1056.0
232245673.0	1057.0
232245673.0	1058.0
232245673.0	1059.0
232245673.0	1060.0
232245673.0	1061.0
232245673.0	1062.0
232245673.0	1063.0
232245673.0	1064.0
232245673.0	1065.0
232245673.0	1066.0
232245673.0	1067.0
232245673.0	1068.0
232245673.0	1069.0
232245673.0	1070.0
232245673.0	1071.0
232245673.0	1072.0
232245673.0	1073.0
232245673.0	1074.0
232245673.0	1075.0
232245673.0	1076.0
232245673.0	1077.0
232245673.0	1078.0
232245673.0	1079.0
232245673.0	1080.0
232245673.0	1081.0
232245673.0	1082.0
232245673.0	1083.0
232245673.0	1084.0
232245673.0	1085.0
232245673.0	1086.0
232245673.0	1087.0
232245673.0	1088.0
232245673.0	1089.0
232245673.0	1090.0
232245673.0	1091.0
232245673.0	1092.0
232245673.0	1093.0
232245673.0	1094.0
232245673.0	1095.0
232245673.0	1096.0
232245673.0	1097.0
232245673.0	1098.0
232245673.0	1099.0
232245673.0	1100.0
232245673.0	1101.0
232245673.0	1102.0
232245673.0	1103.0
232245673.0	1104.0
232245673.0	1105.0
232245673.0	1106.0
232245673.0	1107.0
232245673.0	1108.0
232245673.0	1109.0
232245673.0	1110.0
232245673.0	1111.0
232245673.0	1112.0
232245673.0	1113.0
232245673.0	1114.0
