error	steps
25288.0	878.0
25288.0	879.0
25288.0	880.0
25288.0	881.0
25288.0	882.0
25288.0	883.0
25288.0	884.0
25288.0	885.0
25288.0	886.0
25288.0	887.0
25288.0	888.0
25288.0	889.0
25288.0	890.0
25288.0	891.0
25288.0	892.0
25288.0	893.0
25288.0	894.0
25288.0	895.0
25288.0	896.0
25288.0	897.0
25288.0	898.0
25288.0	899.0
25288.0	900.0
25288.0	901.0
25288.0	902.0
25288.0	903.0
25288.0	904.0
25288.0	905.0
25288.0	906.0
25288.0	907.0
25288.0	908.0
25288.0	909.0
25288.0	910.0
25288.0	911.0
25288.0	912.0
25288.0	913.0
25288.0	914.0
25288.0	915.0
25288.0	916.0
25288.0	917.0
25288.0	918.0
25288.0	919.0
25288.0	920.0
25288.0	921.0
25288.0	922.0
25288.0	923.0
25288.0	924.0
25288.0	925.0
25288.0	926.0
25288.0	927.0
25288.0	928.0
25288.0	929.0
25288.0	930.0
25288.0	931.0
25288.0	932.0
25288.0	933.0
25288.0	934.0
25288.0	935.0
25288.0	936.0
25288.0	937.0
25288.0	938.0
25288.0	939.0
25288.0	940.0
25288.0	941.0
25288.0	942.0
25288.0	943.0
25288.0	944.0
25288.0	945.0
25288.0	946.0
25288.0	947.0
25288.0	948.0
25288.0	949.0
25288.0	950.0
25288.0	951.0
25288.0	952.0
25288.0	953.0
25288.0	954.0
25288.0	955.0
25288.0	956.0
25288.0	957.0
25288.0	958.0
25288.0	959.0
25288.0	960.0
25288.0	961.0
25288.0	962.0
25288.0	963.0
25288.0	964.0
25288.0	965.0
25288.0	966.0
25288.0	967.0
25288.0	968.0
25288.0	969.0
25288.0	970.0
25288.0	971.0
25288.0	972.0
25288.0	973.0
25288.0	974.0
25288.0	975.0
25288.0	976.0
25288.0	977.0
25288.0	978.0
25288.0	979.0
25288.0	980.0
25288.0	981.0
25288.0	982.0
25288.0	983.0
25288.0	984.0
25288.0	985.0
25288.0	986.0
25288.0	987.0
25288.0	988.0
25288.0	989.0
25288.0	990.0
25288.0	991.0
25288.0	992.0
25288.0	993.0
25288.0	994.0
25288.0	995.0
25288.0	996.0
25288.0	997.0
25288.0	998.0
25288.0	999.0
25288.0	1000.0
25288.0	1001.0
25288.0	1002.0
25288.0	1003.0
25288.0	1004.0
25288.0	1005.0
25288.0	1006.0
25288.0	1007.0
25288.0	1008.0
25288.0	1009.0
25288.0	1010.0
25288.0	1011.0
25288.0	1012.0
25288.0	1013.0
25288.0	1014.0
25288.0	1015.0
25288.0	1016.0
25288.0	1017.0
25288.0	1018.0
25288.0	1019.0
25288.0	1020.0
25288.0	1021.0
25288.0	1022.0
25288.0	1023.0
25288.0	1024.0
25288.0	1025.0
25288.0	1026.0
25288.0	1027.0
25288.0	1028.0
25288.0	1029.0
25288.0	1030.0
25288.0	1031.0
25288.0	1032.0
25288.0	1033.0
25288.0	1034.0
25288.0	1035.0
25288.0	1036.0
25288.0	1037.0
25288.0	1038.0
25288.0	1039.0
25288.0	1040.0
25288.0	1041.0
25288.0	1042.0
25288.0	1043.0
25288.0	1044.0
25288.0	1045.0
25288.0	1046.0
25288.0	1047.0
25288.0	1048.0
25288.0	1049.0
25288.0	1050.0
25288.0	1051.0
25288.0	1052.0
25288.0	1053.0
25288.0	1054.0
25288.0	1055.0
25288.0	1056.0
25288.0	1057.0
25288.0	1058.0
25288.0	1059.0
